User-ID,bookId,Book-Rating
121083,33439,1
121093,29446,4
121093,2249,1
121093,27397,4
121093,15890,1
121094,13839,1
121114,37435,5
121119,1845,4
121120,453,1
121120,24476,4
121126,14249,5
121130,7510,4
121135,12349,1
121135,2743,1
121137,42435,5
121167,29922,4
121170,5215,1
121170,15096,2
121170,18943,4
121170,24929,2
121170,7803,4
121170,37435,3
121170,28356,4
121170,771,5
121170,4953,4
121170,5175,4
121170,14748,4
121170,18655,1
121170,1869,5
121170,22448,4
121178,22076,1
121178,16188,1
121184,21845,1
121212,8954,1
121223,26064,1
121239,14839,1
121240,11671,4
121251,2715,1
121251,13629,4
121251,355,1
121251,17349,1
121251,5544,1
121251,478,1
121251,23920,1
121251,1869,1
121264,12074,4
121264,16718,3
121264,42146,3
121264,13839,1
121264,18937,3
121264,11728,3
121264,18789,2
121264,7968,1
121285,43996,4
121292,41424,5
121292,13994,4
121313,5776,1
121314,5203,1
121317,6613,4
121318,9577,4
121328,2253,5
121329,5168,3
121339,27003,1
121345,2373,5
121407,19672,1
121407,45220,1
121407,7662,1
121454,40020,4
121458,5204,1
121490,27523,5
121511,10118,2
121530,32507,4
121534,1869,5
121547,5207,1
121547,15096,1
121547,37435,5
121547,4477,5
121548,3985,5
121558,25669,2
121587,5191,5
121587,9282,4
121587,5204,4
121592,4683,1
121594,5220,1
121594,28881,5
121594,10890,1
121594,4681,1
121594,42647,5
121596,6259,4
121606,37339,3
121606,24727,1
121606,5190,4
121606,36573,5
121606,36568,5
121606,37954,1
121606,41219,5
121606,36571,5
121606,17727,1
121620,5187,4
121620,5211,1
121630,41490,4
121664,337,5
121667,4250,3
121726,18943,1
121726,24929,1
121726,12829,1
121726,29488,1
121726,11525,1
121726,15047,1
121754,23065,1
121755,17944,1
121782,18943,4
121817,4055,1
121817,5176,3
121817,2873,5
121817,8737,1
121829,35056,1
121847,9789,4
121912,5211,1
121932,3849,1
121935,9789,4
121941,5207,1
121951,24073,1
121985,18828,4
121986,18943,5
121986,5176,1
121986,5187,1
121986,15157,1
121986,29551,1
122014,33667,1
122014,7515,1
122026,5171,4
122026,3388,5
122037,24736,4
122037,4314,1
122037,4624,5
122040,18545,4
122045,23316,4
122046,933,4
122048,6568,1
122048,38019,1
122096,25191,1
122119,15746,4
122177,11472,5
122187,5191,1
122203,5204,5
122235,9864,1
122235,5203,1
122251,5348,4
122302,37304,4
122321,4408,5
122352,7062,3
122382,40155,1
122386,33807,5
122386,11604,4
122418,28570,4
122418,43352,4
122423,12204,5
122429,26097,4
122429,3476,4
122429,4965,1
122429,39692,5
122429,23316,1
122429,18324,1
122429,2187,1
122429,6422,1
122429,5191,1
122429,5171,1
122429,5176,1
122429,3711,4
122429,39045,1
122429,44296,3
122429,5205,1
122429,19683,1
122429,24271,1
122429,6644,3
122429,33139,4
122429,24157,1
122429,1869,1
122429,24816,5
122429,5211,5
122429,4675,4
122429,18931,1
122440,32234,4
122440,3825,1
122440,5348,5
122440,13141,1
122440,13143,1
122440,32508,1
122440,18072,1
122440,22306,4
122443,5213,4
122449,6505,5
122458,15096,1
122464,40287,1
122484,5203,1
122505,7515,1
122506,7830,1
122542,4953,1
122542,32626,1
122542,5203,5
122552,32530,1
122606,14249,1
122607,8627,1
122633,15746,1
122643,37435,4
122643,14942,4
122643,18517,1
122643,18655,1
122653,9577,1
122656,27418,3
122656,1382,4
122658,5348,1
122665,43348,4
122671,13069,1
122675,5207,1
122675,5204,1
122716,32682,1
122716,3562,5
122737,14748,1
122743,40530,1
122743,15676,5
122779,39045,1
122781,7062,4
122782,3562,1
122782,998,1
122784,43325,3
122793,23316,1
122793,5197,5
122793,5159,1
122793,30349,1
122793,3471,1
122793,7494,4
122793,5168,1
122793,4620,5
122793,18655,1
122793,7603,1
122793,27523,1
122801,39933,5
122801,41379,4
122801,5220,1
122801,14249,4
122801,37819,1
122801,27003,4
122801,16059,1
122801,1845,1
122801,5204,1
122801,7061,1
122802,5213,4
122802,5174,4
122807,10055,3
122854,45116,3
122867,5211,5
122867,7035,1
122867,7061,5
122881,5915,1
122881,2010,4
122883,15578,4
122883,10090,3
122919,2743,4
122924,33795,4
122966,6184,3
122987,41918,5
122988,15881,1
123015,7061,4
123021,2052,4
123039,43996,4
123039,32703,4
123056,14497,4
123056,15595,1
123056,17780,4
123056,13258,4
123056,3107,1
123056,11728,5
123056,16948,4
123056,1869,1
123094,3640,5
123094,34858,4
123094,24816,5
123095,12528,1
123095,5190,4
123095,5176,5
123095,32428,4
123095,5168,5
123095,42157,1
123095,249,1
123095,39849,1
123099,45220,1
123115,5168,1
123122,5176,4
123122,24984,1
123137,5348,4
123149,4250,3
123154,43313,5
123154,44925,3
123160,2249,3
123184,32446,1
123191,4692,4
123215,17116,1
123215,18892,1
123215,30852,1
123215,28735,4
123220,5203,5
123228,22076,1
123257,15460,5
123257,15881,5
123261,42691,1
123284,4965,4
123284,45378,4
123284,7663,3
123320,5499,1
123325,5186,4
123343,2872,4
123350,10040,1
123359,5094,4
123364,32509,1
123367,5190,3
123380,9873,4
123388,5191,1
123410,16271,4
123410,24984,4
123410,3388,4
123415,22076,1
123419,17319,1
123421,17702,5
123430,34301,1
123430,5348,3
123430,33807,1
123430,13143,1
123430,14839,3
123430,32609,1
123430,43995,1
123430,3849,3
123460,1709,1
123460,6422,1
123460,13839,1
123460,19668,1
123460,19670,1
123460,5720,1
123460,19687,1
123460,30036,1
123460,15509,1
123460,4682,4
123460,2373,1
123460,7663,1
123460,21245,1
123468,3985,5
123468,25669,4
123485,7510,5
123500,1709,1
123501,19631,5
123501,28881,1
123501,14281,1
123501,4625,5
123503,25177,3
123510,4682,5
123515,6854,4
123515,6422,4
123515,41951,1
123531,32262,1
123534,14785,5
123543,15859,3
123543,4683,3
123544,1519,3
123544,1382,3
123544,17944,4
123544,28482,5
123544,28484,4
123544,2997,2
123544,11550,1
123567,7035,1
123567,7061,1
123596,45121,4
123608,890,4
123608,4799,4
123608,5308,4
123608,5306,4
123608,5191,4
123608,15881,4
123608,26134,4
123608,5168,4
123608,2249,3
123608,399,1
123625,367,1
123649,8221,4
123677,15746,1
123687,7515,5
123700,42819,1
123700,31093,5
123705,41951,1
123724,33820,5
123727,7347,1
123729,9913,3
123733,19668,1
123733,3471,1
123733,11553,4
123734,42697,4
123736,7510,1
123736,11604,1
123744,2330,1
123744,15654,1
123784,6424,1
123784,7515,1
123784,43996,1
123788,5191,5
123790,5215,1
123790,18943,4
123790,37435,1
123790,6422,1
123790,5213,1
123790,5191,1
123790,5171,1
123790,5176,1
123790,3711,1
123790,40054,1
123790,5205,1
123790,19670,1
123790,5720,1
123790,19688,1
123790,19683,1
123790,43932,1
123790,5348,1
123790,5196,1
123790,5575,1
123790,7494,1
123790,7510,1
123790,5168,1
123790,8548,1
123790,5066,1
123790,24213,1
123790,5204,1
123790,15836,1
123790,10420,1
123801,42647,5
123825,32234,4
123825,3471,1
123825,13143,4
123825,5066,5
123825,5203,4
123826,5191,1
123847,7845,4
123861,5213,5
123867,33667,1
123867,7515,1
123867,15676,5
123867,32432,4
123867,11604,3
123870,5205,4
123883,19670,3
123883,25190,3
123883,12204,3
123883,17781,3
123883,18655,3
123936,11486,4
123946,14249,5
123947,10134,1
123947,45449,5
123961,40051,1
123961,7967,5
123971,5168,1
123973,12951,1
123981,13037,1
123981,13039,1
123981,3476,1
123981,28409,1
123981,5191,1
123981,355,1
123981,31335,1
123981,5171,4
123981,7480,1
123981,7531,4
123981,3424,1
123981,5175,5
123981,5187,1
123981,3107,1
123981,7850,1
123981,23790,1
123981,37304,1
123981,32433,1
123981,28991,1
123981,15859,5
123981,32626,1
123981,5720,1
123981,20862,1
123981,14785,1
123981,19580,1
123981,5348,1
123981,13138,1
123981,30363,1
123981,4682,1
123981,3471,1
123981,15157,1
123981,13146,1
123981,5575,5
123981,6557,1
123981,2373,1
123981,34708,1
123981,2430,1
123981,34869,1
123981,6556,1
123981,32432,1
123981,32439,5
123981,41490,1
123981,32262,1
123981,11548,1
123981,43352,1
123981,28001,1
123981,18655,1
123981,32703,1
123981,16451,1
123981,43706,1
123981,7061,1
123988,40483,3
123988,4625,1
123988,7061,1
124008,14748,1
124011,12568,1
124066,32703,1
124078,18943,1
124078,7803,5
124078,14350,5
124078,5213,1
124078,7009,5
124078,17781,1
124078,15472,1
124078,44255,1
124078,33024,4
124078,28725,1
124078,42878,1
124078,32703,1
124078,31912,1
124078,28759,5
124078,28760,5
124078,28734,5
124079,22321,4
124079,43933,1
124079,30351,1
124079,38511,1
124079,5203,5
124079,3420,1
124089,42849,5
124096,31303,1
124103,2552,1
124127,45536,1
124127,40833,1
124175,5187,4
124175,2054,4
124197,11486,1
124204,5190,1
124233,26097,1
124233,10979,1
124233,2898,1
124250,264,3
124259,5220,1
124259,3424,1
124259,5348,1
124259,13138,4
124259,5198,1
124259,15316,1
124259,7971,1
124259,24441,1
124298,22656,1
124298,3476,1
124298,5213,5
124298,22649,1
124298,42647,5
124310,18699,1
124310,10739,1
124310,12335,1
124310,5175,4
124310,35519,1
124310,3640,1
124310,665,1
124310,18127,1
124310,43927,4
124310,2279,1
124310,28568,5
124310,43995,4
124310,6534,1
124310,1869,1
124310,7603,1
124310,4954,1
124310,10238,1
124322,5220,1
124322,15096,1
124322,28881,1
124322,15015,1
124322,17319,1
124322,3421,1
124322,28348,1
124322,43331,1
124322,31912,1
124329,3476,3
124340,39242,4
124363,37847,4
124363,24929,4
124363,37435,5
124363,27003,1
124363,5213,1
124363,5159,1
124363,5348,1
124363,13143,4
124363,2373,1
124363,41231,1
124363,24985,1
124363,14748,1
124363,1869,1
124363,5211,1
124365,31260,1
124385,28926,1
124461,15676,5
124474,3471,1
124474,27523,1
124483,18943,3
124487,5220,1
124487,35308,1
124487,6422,1
124487,10433,5
124487,32428,5
124487,19668,5
124487,15859,3
124487,14785,3
124487,5348,5
124487,9282,1
124487,43933,1
124487,43930,1
124487,3471,3
124487,13143,1
124487,15157,1
124487,5575,1
124487,14839,1
124487,44630,1
124487,17781,5
124487,25059,1
124487,31373,1
124487,32432,5
124487,32439,1
124487,41717,1
124487,6857,1
124487,27170,1
124487,30382,5
124488,4683,4
124489,19707,1
124489,14785,1
124489,5196,1
124489,13138,1
124489,30363,1
124489,13141,1
124489,32507,1
124489,41951,1
124489,31366,1
124489,5203,1
124489,43352,1
124489,14748,1
124489,3849,1
124500,5190,4
124544,5297,1
124574,15312,3
124574,30162,1
124574,43490,1
124574,43486,1
124574,43459,1
124574,43457,1
124574,43484,1
124583,5220,4
124597,29326,1
124597,37435,1
124597,15806,5
124597,43824,1
124597,9416,1
124597,9418,1
124597,5203,4
124617,2654,1
124617,11734,5
124617,7061,1
124648,6854,4
124648,40328,1
124681,933,1
124688,933,1
124688,12609,1
124688,24777,1
124688,20241,1
124688,7061,1
124689,18133,5
124692,1120,1
124699,249,1
124717,22542,1
124717,28877,1
124717,935,1
124732,5205,4
124732,17607,1
124747,5942,1
124747,15015,5
124769,27,4
124769,39033,5
124769,11604,1
124776,2896,3
124818,43996,1
124852,8680,3
124852,30852,1
124852,41219,4
124863,32096,1
124865,11486,5
124874,5220,5
124874,4953,1
124874,5204,3
124874,11340,5
124874,3388,1
124874,32703,1
124876,3985,5
124876,15910,5
124876,15881,5
124876,18127,4
124876,22550,5
124876,34084,5
124876,13444,5
124876,27999,5
124876,5148,5
124888,2187,1
124888,11608,3
124888,7717,1
124888,19090,1
124888,11071,1
124894,44255,1
124915,5203,4
124942,5220,1
124942,43061,1
124942,37356,1
124942,31226,1
124942,37304,1
124942,19668,4
124942,43669,1
124942,19670,1
124942,15859,1
124942,19687,1
124942,34301,1
124942,43933,1
124942,43325,1
124942,30379,1
124942,3471,1
124942,32502,1
124942,4683,1
124942,5575,1
124942,7510,1
124942,32508,1
124942,29471,1
124942,41951,1
124942,8537,1
124942,3562,1
124942,30387,1
124942,21494,1
124942,32530,1
124942,19436,1
124942,43342,1
124942,1167,1
124946,5207,4
124983,5215,1
124983,37435,1
124983,15676,4
124983,40100,1
124988,12083,4
124988,9913,5
124988,11991,4
124988,6505,4
124989,40530,5
124989,17781,5
125008,5196,1
125021,15676,4
125026,14748,4
125027,20867,1
125031,3476,4
125031,16059,1
125031,5175,1
125031,8646,4
125031,19318,1
125031,22649,4
125031,7061,4
125031,16442,1
125034,43933,1
125039,39933,1
125039,18943,1
125039,34506,1
125039,13651,1
125039,35308,1
125039,15595,3
125039,34284,1
125039,6184,1
125039,27003,1
125039,2187,1
125039,5213,1
125039,5191,1
125039,22192,1
125039,5171,1
125039,24777,1
125039,15534,1
125039,16213,1
125039,5348,1
125039,8856,1
125039,5168,1
125039,15348,1
125039,11933,1
125039,3088,1
125039,5216,1
125039,12013,1
125039,24984,1
125039,26482,1
125039,43352,1
125039,43980,1
125039,13927,1
125039,13925,1
125039,3580,1
125039,13990,1
125045,27523,4
125058,29,4
125060,5191,4
125063,30362,1
125063,3832,1
125133,15157,1
125133,41489,1
125143,5220,1
125143,5204,1
125143,41219,1
125143,249,1
125143,15050,1
125143,2743,1
125153,41490,1
125171,13143,4
125188,32432,1
125203,22656,1
125203,28865,1
125203,5191,1
125203,30933,1
125203,31101,1
125203,29209,1
125203,24612,5
125203,15688,5
125203,12090,4
125216,15806,1
125216,40483,4
125217,12771,4
125217,11604,4
125256,4953,1
125274,357,1
125287,4965,1
125287,4477,1
125287,4953,5
125287,27,4
125287,3107,1
125287,23856,5
125287,26474,1
125287,40189,1
125287,41219,1
125287,36071,1
125303,1845,3
125303,10996,1
125303,43352,1
125303,39509,1
125321,9571,1
125357,12932,1
125357,12937,4
125397,1424,1
125398,10471,3
125403,3471,4
125411,11472,1
125411,3711,5
125411,16271,1
125411,27091,1
125411,13143,1
125411,5216,5
125411,5204,1
125411,31373,1
125443,26,1
125443,37819,1
125443,4953,3
125474,5213,1
125474,28,1
125474,2373,1
125474,44644,1
125484,43889,1
125514,5213,1
125514,14748,4
125519,37420,5
125519,9303,1
125519,37435,1
125519,5191,1
125519,28881,1
125519,5348,4
125519,43933,1
125519,43930,1
125519,13138,1
125519,4682,1
125519,4683,1
125519,13146,1
125519,5575,5
125519,7510,4
125519,4681,1
125519,13162,5
125519,2430,1
125519,8676,1
125519,43340,1
125519,14748,1
125519,21343,5
125519,1618,1
125519,38210,1
125538,28940,1
125554,7494,1
125558,24929,1
125558,7531,1
125583,2873,1
125641,8089,4
125692,5220,1
125692,18943,1
125692,24335,1
125692,32814,1
125692,6854,1
125692,6424,1
125692,6425,1
125692,5191,1
125692,4953,1
125692,37072,1
125692,5187,1
125692,5205,1
125692,19668,1
125692,3471,5
125692,4683,1
125692,6568,1
125692,1387,5
125692,5204,1
125692,2430,4
125692,35088,4
125692,1467,1
125692,11556,1
125692,14748,5
125692,3849,1
125692,15877,1
125692,2743,1
125692,29209,1
125701,5364,1
125701,10988,5
125724,41951,1
125731,16451,1
125734,2526,4
125734,1869,5
125736,37451,4
125736,22192,4
125736,1845,1
125736,5168,1
125736,3581,1
125736,27451,1
125736,5214,1
125736,1618,1
125774,9303,5
125774,14497,1
125774,34504,5
125774,41424,1
125774,22656,1
125774,27003,5
125774,21060,1
125774,14942,1
125774,2527,1
125774,2526,1
125774,9811,4
125774,9813,5
125774,13506,1
125774,32111,1
125774,14084,1
125774,11298,3
125774,24777,4
125774,28881,1
125774,26051,4
125774,15881,1
125774,31300,4
125774,43996,1
125774,5198,5
125774,12114,1
125774,15104,4
125774,2081,1
125774,24984,1
125774,27883,5
125774,43335,1
125774,43980,1
125774,10034,1
125774,43889,1
125774,43895,1
125774,24813,1
125774,5211,5
125774,7061,1
125779,5167,4
125779,3849,4
125782,14248,5
125798,2552,1
125798,3478,3
125798,5471,1
125798,9912,3
125808,15104,1
125838,19707,3
125851,19608,1
125859,5220,4
125859,13042,1
125878,16059,1
125878,5196,1
125878,5204,1
125878,31089,1
125878,14748,5
125878,28539,1
125878,12615,1
125892,38739,5
125903,14926,1
125903,656,1
125903,30323,1
125918,17781,1
125928,5159,1
125928,7009,1
125928,38530,3
125928,6613,3
125940,1869,4
126035,1709,3
126044,37435,1
126053,43180,1
126053,5203,1
126054,5176,1
126083,43930,5
126084,4965,4
126122,5190,1
126123,1869,4
126149,28756,3
126149,24761,5
126149,106,1
126149,5552,1
126149,3834,1
126149,43995,4
126149,25225,5
126181,27003,1
126196,6644,3
126196,43995,5
126196,31107,5
126196,7061,3
126207,5211,5
126212,3471,5
126232,32433,5
126232,27523,1
126240,13210,4
126240,7061,1
126254,3471,1
126255,4953,4
126256,5176,4
126280,19670,1
126292,2265,5
126292,3421,5
126296,9301,1
126296,24100,1
126296,933,5
126296,23316,4
126296,3711,4
126296,43933,4
126296,5575,1
126296,15746,1
126296,14748,4
126296,31099,5
126360,5207,4
126367,411,5
126373,5211,4
126374,41951,1
126388,32433,5
126388,15746,5
126388,32262,1
126388,6174,5
126388,15763,1
126395,33774,1
126395,37435,5
126395,6854,4
126395,6422,5
126395,6858,5
126395,6424,1
126395,5203,1
126404,40636,1
126487,11604,3
126492,5215,1
126492,5129,5
126492,25051,1
126492,31260,1
126492,31332,1
126492,5171,1
126492,3107,1
126492,4981,1
126492,5348,1
126492,2373,5
126492,22550,3
126492,34084,4
126492,5203,4
126492,10622,5
126492,4625,1
126492,22076,3
126492,11466,1
126492,15453,1
126492,4954,1
126531,5197,1
126531,5168,1
126531,40020,1
126585,19668,4
126585,19670,1
126585,31373,1
126588,30488,1
126592,43994,4
126604,411,1
126604,3384,4
126604,414,3
126604,34548,1
126604,5213,5
126604,9012,5
126604,12609,5
126604,27,1
126604,6862,5
126604,2176,1
126604,41219,4
126604,15054,1
126604,9789,4
126604,25,3
126604,24,1
126604,21,1
126604,22126,3
126604,42647,1
126608,4953,1
126634,5176,5
126647,6425,1
126653,4488,1
126656,28563,1
126671,4953,2
126689,31332,3
126693,5220,5
126693,15096,1
126693,40483,4
126693,40530,1
126693,18127,1
126693,41951,1
126693,35056,3
126695,13986,4
126697,43819,1
126697,18892,1
126697,34053,5
126716,44749,1
126726,3985,1
126726,12555,1
126726,5205,5
126726,19687,1
126726,17214,1
126726,15157,1
126726,5575,1
126726,30248,3
126726,15746,1
126726,11604,1
126731,18655,1
126736,5207,1
126736,37435,1
126736,17349,1
126736,32433,1
126736,32435,1
126736,33807,1
126736,30363,1
126736,13143,3
126736,44758,1
126736,30376,1
126736,24058,1
126736,39401,2
126736,42647,1
126736,29622,1
126765,5168,2
126783,2896,1
126810,5220,1
126810,5191,5
126810,5176,1
126810,5205,1
126812,3690,1
126812,12478,4
126823,13997,4
126827,5196,5
126827,22649,5
126828,7510,5
126843,3985,1
126849,7543,1
126860,5176,1
126860,3711,1
126860,26474,1
126883,6858,4
126893,37074,1
126903,872,5
126903,14249,1
126903,3476,4
126903,37435,1
126903,5191,4
126903,5176,1
126903,30349,1
126903,41490,4
126907,5720,5
126907,20867,5
126911,18392,1
126918,10034,2
126978,5176,4
126985,5196,4
126992,7061,5
127024,31260,4
127024,33820,1
127035,3476,1
127035,13143,1
127035,399,1
127036,32432,4
127036,11604,4
127037,33667,1
127045,9282,3
127049,37819,4
127049,5176,4
127049,4953,4
127049,28881,4
127063,42647,5
127081,5174,4
127084,28724,1
127084,28730,5
127084,14009,1
127084,14007,5
127086,5191,1
127086,15859,1
127089,7515,2
127113,14248,3
127114,5203,1
127122,17781,3
127129,5171,5
127129,19672,1
127129,5196,1
127129,29471,1
127129,11449,1
127131,27003,4
127137,3388,1
127168,15096,4
127168,41219,1
127168,6613,4
127168,4954,5
127169,32530,1
127171,30933,3
127171,38210,5
127172,830,5
127200,10433,1
127200,3825,1
127200,11653,1
127200,36195,1
127200,19707,1
127200,19668,1
127200,5720,1
127200,19687,1
127200,42929,1
127200,5348,1
127200,354,1
127200,21845,1
127200,30385,1
127200,5168,1
127200,41951,1
127200,22626,1
127200,30370,1
127200,30387,1
127200,21494,1
127200,43332,4
127200,357,3
127200,43980,1
127200,41489,1
127200,24818,4
127200,27533,1
127203,26581,1
127203,38787,1
127216,5187,1
127232,18610,1
127233,23226,1
127233,9303,4
127233,9301,1
127233,7909,1
127233,7894,1
127233,22656,1
127233,4965,1
127233,10210,1
127233,28940,1
127233,10222,1
127233,10108,1
127233,18190,1
127233,34548,1
127233,37619,1
127233,13161,5
127233,7515,1
127233,43841,1
127233,43781,1
127233,5190,1
127233,42177,1
127233,4953,1
127233,7531,1
127233,7530,1
127233,32139,1
127233,1845,1
127233,16200,5
127233,34570,1
127233,17214,1
127233,21845,1
127233,29456,1
127233,7510,1
127233,5168,1
127233,3631,1
127233,41951,1
127233,28206,1
127233,24910,1
127233,18750,1
127233,34708,1
127233,16177,1
127233,31089,1
127233,3834,1
127233,43331,1
127233,9789,1
127233,25,5
127233,31101,1
127233,31104,1
127233,16451,1
127233,33734,1
127233,13508,3
127236,32691,4
127245,5575,1
127273,32428,1
127336,15746,3
127352,18600,4
127352,8646,4
127352,29209,4
127359,12652,1
127359,19448,1
127359,22656,1
127359,18646,1
127359,4965,5
127359,11038,1
127359,28940,1
127359,5191,1
127359,27252,1
127359,26289,4
127359,31332,1
127359,5176,1
127359,5186,1
127359,39045,1
127359,4953,1
127359,5187,1
127359,37304,1
127359,5196,3
127359,43933,1
127359,13146,1
127359,13075,1
127359,15962,4
127359,5204,1
127359,37954,1
127359,5174,1
127359,1869,4
127359,33734,1
127359,33735,4
127359,29209,1
127359,23438,1
127384,27003,1
127389,37034,3
127404,5191,4
127417,1429,1
127417,5203,1
127417,33363,4
127417,40189,1
127429,38066,1
127429,5220,1
127429,14249,1
127429,44325,1
127429,14349,1
127429,18253,1
127429,37554,1
127429,5696,1
127429,37435,1
127429,31260,1
127429,5191,1
127429,5190,1
127429,43824,1
127429,5942,1
127429,2102,1
127429,1845,1
127429,5205,1
127429,32682,1
127429,19684,1
127429,20869,1
127429,117,1
127429,30379,1
127429,4682,1
127429,14839,1
127429,33809,1
127429,24283,1
127429,11346,1
127429,19430,1
127429,43342,1
127429,11604,1
127429,2287,1
127429,6175,1
127429,13654,1
127429,19608,1
127429,10914,1
127429,11174,1
127429,2743,1
127432,6854,5
127432,6422,5
127432,6858,5
127432,6424,5
127438,40530,5
127438,13143,1
127438,32262,1
127440,41820,1
127481,15096,1
127481,4799,1
127481,18931,4
127490,7494,3
127514,10890,5
127519,33735,4
127537,11486,4
127537,36071,3
127543,7494,1
127615,11297,1
127621,37435,1
127621,32437,1
127623,31260,4
127623,27168,1
127627,7480,4
127642,15157,1
127652,9282,1
127668,43937,4
127673,5220,4
127687,34503,4
127689,11486,1
127738,43933,4
127755,5168,4
127755,32096,1
127755,5203,3
127762,12885,1
127773,15654,4
127782,41951,3
127782,5211,3
127795,37435,5
127813,23931,4
127826,22656,3
127826,5176,1
127826,12609,1
127826,21718,1
127826,41951,4
127826,2249,1
127826,9789,1
127826,7967,1
127836,37435,5
127858,18370,1
127858,3711,5
127866,33075,2
127884,33532,3
127890,36162,1
127897,4267,1
127903,6858,1
127914,14249,4
127914,18943,1
127914,42693,1
127914,3476,1
127914,4965,1
127914,27252,1
127914,7531,1
127914,20868,1
127914,34301,1
127914,350,1
127914,3471,1
127914,7510,1
127914,12664,1
127914,18127,5
127914,9014,1
127914,5066,1
127914,11486,1
127914,43352,1
127914,22649,4
127914,5211,1
127962,22192,4
127970,7515,5
127980,7035,5
127997,5191,5
128001,4267,5
128008,2923,1
128011,5196,4
128011,41951,1
128014,7510,4
128014,32432,4
128033,5066,5
128033,32667,4
128037,5213,5
128040,32234,1
128040,5191,4
128040,2265,1
128045,14785,1
128045,34844,1
128045,41219,5
128045,33734,1
128048,5168,1
128048,7061,4
128060,355,5
128060,5187,1
128061,2873,4
128077,2896,5
128085,43051,5
128085,43059,5
128085,413,1
128085,15806,1
128085,77,1
128085,4953,4
128085,3978,4
128085,21718,4
128085,14785,5
128085,11286,1
128085,11279,4
128085,6557,4
128085,2373,5
128085,31366,1
128085,28566,1
128085,28570,1
128085,11553,1
128085,11549,4
128085,7958,4
128085,7966,5
128085,9789,5
128085,24,1
128094,5175,1
128102,5168,5
128102,7035,3
128119,6854,4
128119,6422,4
128119,6858,4
128119,6424,4
128119,9012,1
128119,35088,5
128119,2743,1
128122,17781,5
128134,5171,3
128153,3985,5
128185,5348,3
128208,5220,1
128208,3476,1
128208,37435,1
128208,4408,1
128208,5213,1
128208,5191,1
128208,5171,1
128208,5176,1
128208,5197,1
128208,5158,1
128208,3711,1
128208,5186,1
128208,7531,4
128208,5175,1
128208,5187,1
128208,5205,1
128208,5159,1
128208,5348,1
128208,5196,1
128208,30349,1
128208,30362,1
128208,30379,1
128208,7510,1
128208,5168,5
128208,5216,1
128208,998,5
128208,5203,1
128208,33075,4
128208,18133,1
128208,5174,1
128208,5211,1
128221,5175,5
128227,11604,3
128233,10050,4
128257,5205,3
128276,5220,1
128276,14249,1
128276,5213,1
128276,5176,3
128276,38913,3
128276,11780,1
128276,27999,3
128286,11604,1
128325,5220,1
128325,37435,5
128325,27003,1
128325,27000,1
128325,34760,1
128325,5197,1
128325,5187,1
128325,5205,1
128325,2265,1
128325,43933,1
128325,4681,1
128325,40100,4
128325,2864,1
128325,3388,1
128325,10797,1
128325,7603,1
128325,7035,1
128325,7061,1
128331,34921,1
128331,9571,1
128331,43342,1
128331,41666,1
128331,14029,4
128331,7968,1
128332,5215,1
128356,25378,4
128362,816,1
128373,2051,4
128391,11138,4
128434,18943,3
128434,13,4
128434,43893,1
128438,15746,5
128463,5348,4
128464,13470,3
128464,1424,1
128464,250,5
128543,9544,2
128543,4887,5
128557,25,1
128574,665,1
128574,2249,1
128579,9282,5
128579,14839,1
128588,3476,5
128588,5176,5
128606,43933,1
128610,32241,1
128610,32435,1
128610,6557,1
128610,18892,1
128610,15316,1
128622,35519,1
128622,5168,4
128669,7135,4
128669,32432,1
128693,12349,5
128693,12502,4
128696,5220,1
128696,5855,1
128696,2715,1
128696,8954,5
128696,3985,1
128696,3710,1
128696,32650,1
128696,7062,1
128696,10079,1
128696,9282,1
128696,24283,1
128696,5198,1
128696,26474,1
128696,41219,1
128696,27451,1
128696,8745,4
128696,42878,1
128696,22,1
128696,40020,1
128696,6505,1
128696,38338,4
128707,29,1
128709,14072,4
128710,28940,1
128710,15923,1
128727,27003,3
128727,16798,4
128732,15676,5
128732,13143,1
128732,5575,1
128732,32446,5
128732,32432,1
128732,15746,4
128732,22076,1
128732,6534,1
128753,5204,3
128790,34493,1
128799,28695,4
128821,25419,4
128835,4965,1
128835,5191,1
128835,5176,1
128835,40530,1
128835,28,5
128835,37657,1
128835,16200,1
128835,32682,1
128835,43545,5
128835,5168,1
128835,17944,1
128835,41951,1
128835,17781,1
128835,14572,1
128835,43488,1
128835,18655,1
128835,40293,5
128865,13254,1
128894,5174,1
128900,9539,1
128904,11472,1
128906,44906,3
128915,32432,5
128915,24424,1
128921,21484,1
128931,14249,4
128942,40189,3
128962,5720,4
128974,15019,1
128993,17116,1
129006,19707,1
129008,27003,1
129008,18190,3
129008,6422,1
129008,6858,1
129008,40051,1
129008,8646,1
129008,1845,1
129008,26134,1
129008,15157,1
129008,39031,1
129008,43996,1
129008,45119,1
129008,32703,1
129008,16451,1
129036,2249,1
129074,5220,1
129074,4408,5
129074,15923,1
129074,29922,1
129074,7493,1
129074,40929,1
129074,25589,1
129074,35092,1
129074,32576,1
129074,17026,1
129074,45557,5
129074,24816,4
129074,40700,1
129084,14249,5
129084,11045,1
129084,37435,5
129084,151,1
129084,6854,1
129084,6858,1
129084,5191,1
129084,34301,1
129084,5348,1
129084,30380,3
129084,16450,1
129084,5204,4
129084,5203,4
129084,7061,1
129113,5187,1
129113,6869,1
129132,5167,3
129176,14007,4
129204,29209,4
129213,37435,4
