BookID,Title,Author,5 stars,4 stars,3 stars,2 stars,1 star,Number of reviewers,Pages,Book format,Language,GenreLink,Series,PublishYear,isbn,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
22448,"You are Being Lied To: The Disinformation Guide to Media Distortion, Historical Whitewashes, and Cultural Myths",Russ Kick,297,406,267,53,20,34,399,Paperback,English,23474,,2001,0966410076,The Disinformation Company,http://images.amazon.com/images/P/0966410076.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0966410076.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0966410076.01.LZZZZZZZ.jpg
22461,The Origin of Species,"Charles Darwin, Julian Huxley",41835,31628,20140,6002,4017,2551,576,Paperback,English,481941,,1859,0451529065,Signet Classics,http://images.amazon.com/images/P/0451529065.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451529065.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451529065.01.LZZZZZZZ.jpg
22470,"The Origin of Satan: How Christians Demonized Jews, Pagans and Heretics",Elaine Pagels,2093,2206,1479,346,170,256,240,Paperback,English,559295,,1995,0679731180,Vintage Books USA,http://images.amazon.com/images/P/0679731180.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679731180.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679731180.01.LZZZZZZZ.jpg
22489,"African Origins of the Major ""Western Religions""",Yosef A.A. Ben-Jochannan,111,26,8,9,5,7,363,Paperback,English,23511,,1991,0933121296,Black Classic Press,http://images.amazon.com/images/P/0933121296.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0933121296.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0933121296.01.LZZZZZZZ.jpg
22542,Merlin's Tour of the Universe,Neil deGrasse Tyson,143,180,98,14,1,33,318,Paperback,English,23563,Merlin,1989,0385488351,Main Street Books,http://images.amazon.com/images/P/0385488351.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385488351.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385488351.01.LZZZZZZZ.jpg
22539,Hairstyles of the Damned,Joe Meno,1473,1860,1586,517,131,487,270,Paperback,English,2311963,,2004,188845170X,Punk Planet Books,http://images.amazon.com/images/P/188845170X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/188845170X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/188845170X.01.LZZZZZZZ.jpg
22550,The Gunslinger,Stephen King,204506,163482,111195,37895,16007,19667,231,Hardcover,English,46575,The Dark Tower,1982,0670032549,Viking Books,http://images.amazon.com/images/P/0670032549.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670032549.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670032549.01.LZZZZZZZ.jpg
22562,Slim to None: A Journey Through the Wasteland of Anorexia Treatment,"Jennifer Hendricks, Gordon Hendricks",171,166,155,80,25,23,384,Paperback,English,23580,,2003,0071433716,McGraw-Hill,http://images.amazon.com/images/P/0071433716.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0071433716.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0071433716.01.LZZZZZZZ.jpg
22583,The Minority Report: 18 Classic Stories,"Philip K. Dick, James Tiptree Jr.",3455,3689,1409,161,26,219,380,Paperback,English,3590796,,1987,0806523794,Citadel Press,http://images.amazon.com/images/P/0806523794.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0806523794.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0806523794.01.LZZZZZZZ.jpg
22591,The Best of Philip K. Dick,"Philip K. Dick, John Brunner",505,409,177,33,5,53,450,Mass Market Paperback,English,23609,,1977,0345253590,Del Rey Books,http://images.amazon.com/images/P/0345253590.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345253590.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345253590.01.LZZZZZZZ.jpg
22620,Introducing Baudrillard,"Chris Horrocks, Zoran Jevtić",43,77,94,37,16,37,176,Paperback,English,23638,,1996,1840460873,Totem Books,http://images.amazon.com/images/P/1840460873.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1840460873.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1840460873.01.LZZZZZZZ.jpg
22623,Existentialism and Human Emotions,Jean-Paul Sartre,1256,1657,1159,271,90,183,96,Paperback,English,54482865,,1957,0806509023,Citadel Trade,http://images.amazon.com/images/P/0806509023.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0806509023.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0806509023.01.LZZZZZZZ.jpg
22626,From Socrates to Sartre: The Philosophic Quest,T.Z. Lavine,333,475,235,56,13,94,426,Paperback,English,23644,,1984,0553251619,Bantam Books,http://images.amazon.com/images/P/0553251619.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553251619.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553251619.01.LZZZZZZZ.jpg
22632,"The Trial and Death of Socrates (Euthyphro, Apology, Crito, Phaedo)","Plato, G.M.A. Grube, John M. Cooper",13994,11881,6415,1432,472,857,58,Paperback,English,23649,,2001,0872205541,Hackett Pub Co Inc,http://images.amazon.com/images/P/0872205541.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0872205541.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0872205541.01.LZZZZZZZ.jpg
22649,Bookends,Jane Green,10103,13708,12248,2913,944,990,368,Paperback,English,2363,,2000,0767907817,Broadway,http://images.amazon.com/images/P/0767907817.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767907817.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767907817.01.LZZZZZZZ.jpg
22656,Jemima J.: For those who love Faking Friends and My Sweet Revenge by Jane Fallon,Jane Green,35080,32905,26750,9798,9189,2632,450,Paperback,English,3341834,,1998,0140276904,Penguin Putnam~trade,http://images.amazon.com/images/P/0140276904.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140276904.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140276904.01.LZZZZZZZ.jpg
22681,Line Of Vision,David Ellis,297,383,220,60,30,116,437,Paperback,English,23693,,2001,0425183769,Berkley Publishing Group,http://images.amazon.com/images/P/0425183769.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425183769.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425183769.01.LZZZZZZZ.jpg
22680,American Sphinx: The Character of Thomas Jefferson,Joseph J. Ellis,9170,9427,5327,1589,1053,677,440,Paperback,English,1704815,,1997,0679764410,Vintage Books USA,http://images.amazon.com/images/P/0679764410.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679764410.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679764410.01.LZZZZZZZ.jpg
22687,No Other Woman,Shannon Drake,90,116,98,22,7,11,391,Paperback,English,23698,No Other,1996,0380781360,Avon,http://images.amazon.com/images/P/0380781360.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380781360.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380781360.01.LZZZZZZZ.jpg
22718,Pusteblume,Marian Keyes,11063,14354,11500,2440,694,893,560,Paperback,German,510806,,1999,3453189345,Heyne,http://images.amazon.com/images/P/3453189345.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3453189345.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3453189345.01.LZZZZZZZ.jpg
22726,Por los pelos,Marian Keyes,11063,14354,11500,2440,694,893,592,Paperback,Spanish,510806,,1999,1400002214,Plaza y Janes,http://images.amazon.com/images/P/1400002214.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1400002214.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1400002214.01.LZZZZZZZ.jpg
22736,Yeats ist tot!,"Joseph O'Connor, Diethard Herles, Pauline McLynn, Gerard Stembridge, Frank McCourt, Conor McPherson, Gene Kerrigan, Gina Moxley",124,211,290,102,28,75,332,Paperback,German,42207,,2001,3548603254,List Tb.,http://images.amazon.com/images/P/3548603254.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3548603254.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3548603254.01.LZZZZZZZ.jpg
22774,Slightly Settled,Wendy Markham,1237,1522,1522,407,145,88,312,Paperback,English,23781,Slightly,2004,0373250479,Red Dress Ink,http://images.amazon.com/images/P/0373250479.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373250479.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373250479.01.LZZZZZZZ.jpg
22868,The One Tree,Stephen R. Donaldson,6131,6616,3859,866,283,178,479,Paperback,English,409548,The Second Chronicles of Thomas Covenant,1982,0006163831,Harpercollins Uk,http://images.amazon.com/images/P/0006163831.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0006163831.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0006163831.01.LZZZZZZZ.jpg
22867,A Man Rides Through,Stephen R. Donaldson,4562,4630,2599,544,200,233,672,Paperback,English,23871,Mordant's Need,1987,0345459849,Del Rey Books,http://images.amazon.com/images/P/0345459849.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345459849.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345459849.01.LZZZZZZZ.jpg
22871,The Gap Into Madness: Chaos and Order,Stephen R. Donaldson,2296,2007,858,180,70,99,617,Hardcover,English,593720,The Gap Cycle,1994,0553071793,Bantam,http://images.amazon.com/images/P/0553071793.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553071793.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553071793.01.LZZZZZZZ.jpg
22874,The Gap Into Vision: Forbidden Knowledge,Stephen R. Donaldson,1943,2325,1176,264,94,149,480,Paperback,English,593699,The Gap Cycle,1991,0553297600,Bantam,http://images.amazon.com/images/P/0553297600.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553297600.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553297600.01.LZZZZZZZ.jpg
22877,The Gap Into Power: A Dark and Hungry God Arises,Stephen R. Donaldson,2432,2403,1085,240,102,130,518,Paperback,English,23881,The Gap Cycle,1992,0553562606,Bantam,http://images.amazon.com/images/P/0553562606.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553562606.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553562606.01.LZZZZZZZ.jpg
22898,The Probable Future,Alice Hoffman,3542,5808,3756,789,167,1197,352,Paperback,English,2606531,,2003,0345455916,Ballantine Books,http://images.amazon.com/images/P/0345455916.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345455916.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345455916.01.LZZZZZZZ.jpg
22896,Practical Magic,Alice Hoffman,21468,31185,23908,6207,1803,7052,286,Paperback,English,4030671,Practical Magic,1995,0425190374,Berkley Publishing Group,http://images.amazon.com/images/P/0425190374.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425190374.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425190374.01.LZZZZZZZ.jpg
22911,Amerika,"Franz Kafka, Willa Muir, Edwin Muir, Klaus Mann, E.L. Doctorow",5683,8963,6987,1716,390,993,336,Paperback,English,935000,,1927,0805210644,Schocken Books,http://images.amazon.com/images/P/0805210644.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0805210644.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0805210644.01.LZZZZZZZ.jpg
22904,The Complete Stories,"Franz Kafka, Nahum N. Glatzer, John Updike, Willa Muir, Edwin Muir, Tania Stern, James Stern, Ernst Kaiser",12821,7641,2774,540,229,669,486,Paperback,English,568437,,1946,0805210555,Schocken Books,http://images.amazon.com/images/P/0805210555.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0805210555.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0805210555.01.LZZZZZZZ.jpg
22916,The Complete Fairy Tales of The Brothers Grimm,"Jacob Grimm, Wilhelm Grimm, Jack D. Zipes, Johnny Gruelle",74625,48209,21856,3619,1574,2603,762,Paperback,English,1855987,,1812,0553382160,Bantam,http://images.amazon.com/images/P/0553382160.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553382160.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553382160.01.LZZZZZZZ.jpg
22931,Beyond Innocence,Emma Holly,334,563,513,138,54,83,295,Mass Market Paperback,English,6723844,Beyond Duet,2001,0515130990,Jove Books,http://images.amazon.com/images/P/0515130990.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515130990.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515130990.01.LZZZZZZZ.jpg
22950,Quester's Endgame,Jo Clayton,57,69,34,5,4,6,372,Paperback,English,23952,Diadem,1986,0886771382,New Amer Library,http://images.amazon.com/images/P/0886771382.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0886771382.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0886771382.01.LZZZZZZZ.jpg
22994,Selected Verse,"Federico García Lorca, Christopher Maurer",159,97,26,7,1,23,432,Paperback,English,24580269,,2004,0374528551,"Farrar, Straus and Giroux",http://images.amazon.com/images/P/0374528551.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0374528551.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0374528551.01.LZZZZZZZ.jpg
23000,Operation Wandering Soul,Richard Powers,98,147,121,46,17,41,352,Paperback,English,24002,,1993,006097611X,Perennial,http://images.amazon.com/images/P/006097611X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/006097611X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/006097611X.01.LZZZZZZZ.jpg
23001,Galatea 2.2,Richard Powers,628,981,648,227,69,247,329,Paperback,English,1682428,,1995,0312423136,Picador,http://images.amazon.com/images/P/0312423136.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312423136.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312423136.01.LZZZZZZZ.jpg
23002,Three Farmers on Their Way to a Dance,Richard Powers,235,345,207,54,32,69,352,Paperback,English,2996643,,1985,0060975091,Perennial,http://images.amazon.com/images/P/0060975091.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060975091.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060975091.01.LZZZZZZZ.jpg
23011,"In the Beginning: The Story of the King James Bible and How it Changed a Nation, a Language, and a Culture",Alister E. McGrath,180,269,149,21,1,95,338,Paperback,English,1972784,,2001,0385722168,Anchor Books/Doubleday,http://images.amazon.com/images/P/0385722168.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385722168.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385722168.01.LZZZZZZZ.jpg
23022,The Grotesque,Patrick McGrath,241,468,411,101,33,90,178,Paperback,English,2918963,,1989,0679776214,Vintage Books USA,http://images.amazon.com/images/P/0679776214.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679776214.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679776214.01.LZZZZZZZ.jpg
23045,Intimacy And Other Stories,Hanif Kureishi,153,260,211,71,35,42,205,Paperback,English,24045,,1998,057121200X,Faber and Faber Ltd,http://images.amazon.com/images/P/057121200X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/057121200X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/057121200X.01.LZZZZZZZ.jpg
23046,The Buddha of Suburbia,Hanif Kureishi,3403,6222,4190,1097,326,852,284,Paperback,English,1452188,,1990,0571200435,Faber Paperbacks,http://images.amazon.com/images/P/0571200435.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0571200435.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0571200435.01.LZZZZZZZ.jpg
23065,How to Travel with a Salmon & Other Essays,"Umberto Eco, William Weaver",1623,2277,1556,344,86,394,229,Paperback,English,2670130,Diario minimo,1992,0099428636,Vintage,http://images.amazon.com/images/P/0099428636.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0099428636.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0099428636.01.LZZZZZZZ.jpg
23066,How to Travel with a Salmon and Other Essays,"Umberto Eco, William Weaver",1623,2277,1556,344,86,394,248,Hardcover,English,2670130,Diario minimo,1992,0151001367,Harcourt,http://images.amazon.com/images/P/0151001367.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0151001367.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0151001367.01.LZZZZZZZ.jpg
23080,Le Nom de la rose,"Umberto Eco, Jean-Noël Schifano",136248,107369,48501,13896,6693,9477,535,Mass Market Paperback,French,3138328,,1980,2253033138,LGF,http://images.amazon.com/images/P/2253033138.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2253033138.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2253033138.01.LZZZZZZZ.jpg
23194,"My Story as told by Water: Confessions, Druidic Rants, Reflections, Bird-watchings, Fish-stalkings, Visions, Songs and Prayers Refracting Light, from Living Rivers, in the Age of the Industrial Dark",David James Duncan,332,281,165,32,5,68,304,Hardcover,English,24186,,2001,1578050499,Sierra Club Books,http://images.amazon.com/images/P/1578050499.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1578050499.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1578050499.01.LZZZZZZZ.jpg
23204,Stern Men,Elizabeth Gilbert,847,1923,2008,763,238,671,304,Paperback,English,323519,,2000,061812733X,Mariner Books,http://images.amazon.com/images/P/061812733X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/061812733X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/061812733X.01.LZZZZZZZ.jpg
23202,The Last American Man,Elizabeth Gilbert,2515,3729,2380,625,229,1113,271,Paperback,English,24194,,2002,0142002836,Penguin Books,http://images.amazon.com/images/P/0142002836.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0142002836.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0142002836.01.LZZZZZZZ.jpg
23226,She Went All the Way,Meg Cabot,3661,4557,4216,1274,383,595,357,Paperback,English,24211,,2002,0060085444,Avon,http://images.amazon.com/images/P/0060085444.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060085444.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060085444.01.LZZZZZZZ.jpg
23240,Aphrodite's Secret,Julie Kenner,92,192,157,30,5,24,369,Paperback,English,24225,Extraordinarily Yours,2003,0505525097,Love Spell,http://images.amazon.com/images/P/0505525097.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0505525097.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0505525097.01.LZZZZZZZ.jpg
23233,Ten Things I Hate about You,David Levithan,711,376,312,75,21,68,170,Paperback,English,24218,,1999,0439087309,Scholastic,http://images.amazon.com/images/P/0439087309.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439087309.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439087309.01.LZZZZZZZ.jpg
23236,Aphrodite's Passion,Julie Kenner,105,245,221,43,15,40,374,Mass Market Paperback,English,24221,Extraordinarily Yours,2002,0505524740,Love Spell,http://images.amazon.com/images/P/0505524740.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0505524740.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0505524740.01.LZZZZZZZ.jpg
23238,The Cat's Fancy,Julie Kenner,61,101,109,27,9,31,391,Paperback,English,24223,Extraordinarily Yours,2000,0505523973,Love Spell,http://images.amazon.com/images/P/0505523973.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0505523973.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0505523973.01.LZZZZZZZ.jpg
23243,Aphrodite's Flame,Julie Kenner,86,169,145,30,6,18,338,Paperback,English,24228,Extraordinarily Yours,2004,0505525755,Love Spell,http://images.amazon.com/images/P/0505525755.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0505525755.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0505525755.01.LZZZZZZZ.jpg
23316,Round Ireland with a Fridge,Tony Hawks,4725,6555,4680,1184,392,1023,248,Paperback,English,1360829,,1997,0312274920,St. Martin's Press,http://images.amazon.com/images/P/0312274920.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312274920.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312274920.01.LZZZZZZZ.jpg
23322,The Eye of the I: From Which Nothing is Hidden,David R. Hawkins,623,207,106,29,20,56,432,Paperback,English,24300,Power vs. Force,2001,0964326191,Veritas Pub,http://images.amazon.com/images/P/0964326191.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0964326191.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0964326191.01.LZZZZZZZ.jpg
23393,Reunion,Alan Dean Foster,448,616,470,75,6,38,352,Paperback,English,24364,Pip & Flinx,2001,0345418689,Del Rey Books,http://images.amazon.com/images/P/0345418689.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345418689.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345418689.01.LZZZZZZZ.jpg
23404,"Regarding the Fountain: A Tale, in Letters, of Liars and Leaks","Kate Klise, M. Sarah Klise",1592,1126,535,83,63,344,144,Paperback,English,24375,Regarding the...,1998,0380793474,HarperTrophy,http://images.amazon.com/images/P/0380793474.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380793474.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380793474.01.LZZZZZZZ.jpg
23420,How Proust Can Change Your Life,Alain de Botton,3405,5739,4188,967,271,1389,208,Paperback,English,14280396,,1997,0679779159,Vintage Books USA,http://images.amazon.com/images/P/0679779159.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679779159.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679779159.01.LZZZZZZZ.jpg
23419,The Consolations of Philosophy,Alain de Botton,7859,9931,4805,968,275,2285,265,Paperback,English,14280291,,2000,0679779175,Vintage,http://images.amazon.com/images/P/0679779175.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679779175.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679779175.01.LZZZZZZZ.jpg
23421,Kiss & Tell,Alain de Botton,201,382,356,109,27,64,258,Paperback,English,1214012,,1994,0312155611,Picador,http://images.amazon.com/images/P/0312155611.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312155611.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312155611.01.LZZZZZZZ.jpg
23438,Miracle at St. Anna,James   McBride,720,1143,808,203,49,390,336,Paperback,English,269058,,2001,1573229717,Riverhead Books,http://images.amazon.com/images/P/1573229717.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573229717.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573229717.01.LZZZZZZZ.jpg
23439,Die Farbe von Wasser,James   McBride,42549,41367,19045,4105,1908,5699,317,Paperback,German,29679,,1996,342661278X,Droemer Knaur,http://images.amazon.com/images/P/342661278X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/342661278X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/342661278X.01.LZZZZZZZ.jpg
23453,Dragons of Winter Night,"Margaret Weis, Tracy Hickman",19667,17789,8816,1994,810,773,361,Hardcover,English,1068574,Dragonlance: Chronicles,1985,0786930675,Wizards of the Coast,http://images.amazon.com/images/P/0786930675.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786930675.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786930675.01.LZZZZZZZ.jpg
23518,Bad Astronomy,Philip Plait,2123,2004,1051,253,121,253,277,Paperback,English,24476,,2002,0471409766,Wiley,http://images.amazon.com/images/P/0471409766.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0471409766.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0471409766.01.LZZZZZZZ.jpg
23522,Mythology,"Edith Hamilton, Steele Savage",16290,17897,9567,2017,708,2521,497,Paperback,English,2625557,,1942,0316341517,Back Bay Books,http://images.amazon.com/images/P/0316341517.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316341517.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316341517.01.LZZZZZZZ.jpg
23521,Mythology: Timeless Tales of Gods and Heroes,Edith Hamilton,16290,17899,9570,2017,708,2522,330,Paperback,English,2625557,,1942,0446607258,Warner Books,http://images.amazon.com/images/P/0446607258.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446607258.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446607258.01.LZZZZZZZ.jpg
23533,Snapshots From Hell: The Making Of An MBA,Peter M. Robinson,126,254,203,43,6,44,296,Paperback,English,1371821,,1994,1857880781,Nicholas Brealey Publishing,http://images.amazon.com/images/P/1857880781.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1857880781.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1857880781.01.LZZZZZZZ.jpg
23549,"The Journal of Scott Pendleton Collins: A World War II Soldier, Normandy, France, 1944",Walter Dean Myers,519,451,331,78,23,246,140,Hardcover,English,395304,My Name Is America,1999,0439050138,Scholastic,http://images.amazon.com/images/P/0439050138.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439050138.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439050138.01.LZZZZZZZ.jpg
23577,Lies & the Lying Liars Who Tell Them: A Fair & Balanced Look at the Right,Al Franken,7545,11206,7393,1590,744,919,421,Paperback,English,344426,,2003,0452285216,Plume Books,http://images.amazon.com/images/P/0452285216.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452285216.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452285216.01.LZZZZZZZ.jpg
23584,"I'm Good Enough, I'm Smart Enough, & Doggone It, People Like Me!","Al Franken, Melody Beattie, Stuart Smalley",129,116,97,24,15,37,352,Paperback,English,3392,,1992,0440504708,Dell,http://images.amazon.com/images/P/0440504708.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440504708.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440504708.01.LZZZZZZZ.jpg
23588,J.R.R. Tolkien: Artist and Illustrator,"Wayne G. Hammond, Christina Scull, J.R.R. Tolkien",4367,1879,1235,458,346,44,224,Paperback,English,24535,,1995,0618083618,Houghton Mifflin,http://images.amazon.com/images/P/0618083618.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0618083618.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0618083618.01.LZZZZZZZ.jpg
23600,"Sauron Defeated: The History of The Lord of the Rings, Part Four","J.R.R. Tolkien, Christopher Tolkien",1202,804,570,140,108,69,496,Hardcover,English,2963740,The History of Middle-Earth,1992,0395606497,Houghton Mifflin,http://images.amazon.com/images/P/0395606497.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0395606497.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0395606497.01.LZZZZZZZ.jpg
23686,"Ranma ½, Vol. 1 (Ranma ½",Rumiko Takahashi,14780,7955,5223,1405,681,355,304,Paperback,English,4057187,Ranma ½ (US),1988,1569319626,Viz Communications,http://images.amazon.com/images/P/1569319626.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1569319626.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1569319626.01.LZZZZZZZ.jpg
